recordId,dc_type_source,1.1,1.5,2.1,2.2,2.4,2.5,2.6,3.1,3.2,3.3,3.5,6.1,6.3,6.5,7.1,7.3,7.5,7.8,7.4,ruleCatalog:score
M.p.th.f.27,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.31,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.38,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.19,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.32,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.28,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.q.1,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.61,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.132,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.69,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.misc.f.12,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.66,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.416a,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.ch.f.126,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.67,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
M.p.th.f.12,,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
I.t.f.XLIII-1,http://d-nb.info/gnd/4027041-5,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.XLIII-2,http://d-nb.info/gnd/4027041-5,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.31,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
M.p.th.f.m.11-2,,1,0,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,NA,NA,NA,1
Inc.q.32,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
Inc.q.44,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.471b,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.473,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
I.t.f.473angeb,http://d-nb.info/gnd/4027041-5,1,1,0,NA,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,0,1
